row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Công ty Đại Đông Á,Công ty Đại Đông Á,Công ty Đại Đông Á,Công ty liên kết,Nhận đặt cọc mua sản thương mạiChuyển trả tiền đặt cọc mua sản thương mạiChuyển tiền góp vốn,- (20.000.000.000),20.000.000.000-4.150.000.000,,,,
Công ty TNHH Phát triển Địa Óc Hải Phong,Công ty Đại Đông Á > Công ty TNHH Phát triển Địa Óc Hải Phong,Công ty TNHH Phát triển Địa Óc Hải Phong,Công ty có chung thành viên chủ chốt đến ngày 30 tháng 5 năm 2019,Chuyển tiền góp vốn,17.750.000.000,4.250.000.000,,,17750000000.0,4250000000.0
Công ty HPH Nha Trang,Công ty HPH Nha Trang,Công ty HPH Nha Trang,Công ty con,Nhận tiền theo thỏa thuận quản lý vốn tập trungHoân trả tiền quản lý vốn tập trungChi hộ phải thuChi hộ đã thu thông qua góp vốn điều lệChi hộ đã thu thông qua bù trừ theo thỏa thuậnChuyển tiền góp vốn,(2.200.000.000)-3.669.649.959(6.780.000.000)(5.588.852.832)-,(87.800.000.000)11.750.000.0002.206.389.310--90.300.000.000,,,,
Công ty TNHH Một thành viên Bea Leasing,Công ty HPH Nha Trang > Công ty TNHH Một thành viên Bea Leasing,Công ty TNHH Một thành viên Bea Leasing,Công ty có chung thành viên chủ chốt,Doanh thu bán bất động sản,93.980.291.567,-,,,93980291567.0,
Công ty S.E.A Thuận Phước,Công ty HPH Nha Trang > Công ty S.E.A Thuận Phước,Công ty S.E.A Thuận Phước,Công ty liên kết đến ngày 27 tháng 12 năm 2019,Chuyển tiền góp vốn,-,11.300.000.000,,,,11300000000.0
Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty cứng thành viên HĐQT,Phải thu theo thỏa thuận phân chia lợi íchThu khoản phân chia lợi ích thông qua bù trừ công nợ,-,70.000.000.000(53.644.534.302),,,,
Công ty Cổ phần Bê tông Xây dựng và thương mại Phúc Thành,Công ty Cổ phần Bê tông Xây dựng và thương mại Phúc Thành,Công ty Cổ phần Bê tông Xây dựng và thương mại Phúc Thành,Đồng kiểm soát,Phải trả tiền xây dựngĐã trả tiền xây dựng,(7.224.163.817)7.224.163.817,(29.267.537.958)29.267.537.958,,,,
