row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,143.924.976.413,146.609.743.026,143924976413.0,146609743026.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,143.924.976.413,146.609.743.026,143924976413.0,146609743026.0
