row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bán hàng liên quan đến các căn hộ chưa bàn giao,Ngắn hạn > Chi phí bán hàng liên quan đến các căn hộ chưa bàn giao,Chi phí bán hàng liên quan đến các căn hộ chưa bàn giao,17.619.099.763,54.241.371.678,17619099763.0,54241371678.0
"Thuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biết thư của khách hàng","Ngắn hạn > Thuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biết thư của khách hàng","Thuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biết thư của khách hàng",3.519.138.886,-,3519138886.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,21.138.238.649,54.241.371.678,21138238649.0,54241371678.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí sửa chữa lớn,Dài hạn > Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,8.946.482.991,-,8946482991.0,
Chi phí bảo trì phần mềm trả trước,Dài hạn > Chi phí bảo trì phần mềm trả trước,Chi phí bảo trì phần mềm trả trước,2.234.166.665,-,2234166665.0,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",1.638.553.610,1.488.773.676,1638553610.0,1488773676.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,12.819.203.266,1.488.773.676,12819203266.0,1488773676.0
