row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Thu nhập khác,Thu nhập khác,Thu nhập khác,2.312.870.314,90.671.536.641,2312870314.0,90671536641.0
Thu nhập từ thỏa thuận phân chia lợi ích,Thu nhập từ thỏa thuận phân chia lợi ích,Thu nhập từ thỏa thuận phân chia lợi ích,-,70.000.000.000,,70000000000.0
Thu nhập từ hoàn nhập các khoản phải trả,Thu nhập từ hoàn nhập các khoản phải trả,Thu nhập từ hoàn nhập các khoản phải trả,-,18.279.420.389,,18279420389.0
"Thu nhập từ bồi thường, phạt vi phạm hợp đồng","Thu nhập từ bồi thường, phạt vi phạm hợp đồng","Thu nhập từ bồi thường, phạt vi phạm hợp đồng",2.164.715.768,1.447.236.653,2164715768.0,1447236653.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,148.154.546,944.879.599,148154546.0,944879599.0
Chi phí khác,Chi phí khác,Chi phí khác,3.150.778.307,1.649.274.024,3150778307.0,1649274024.0
Tiền phạt chậm nộp thuế,Tiền phạt chậm nộp thuế,Tiền phạt chậm nộp thuế,2.010.891.844,1.231.369.898,2010891844.0,1231369898.0
Chi phí khác,Chi phí khác,Chi phí khác,1.139.886.463,417.904.126,1139886463.0,417904126.0
(Lỗ)/LỢI NHUẢN KHÁC THUẢN,(Lỗ)/LỢI NHUẢN KHÁC THUẢN,(Lỗ)/LỢI NHUẢN KHÁC THUẢN,(837.907.993),89.022.262.617,-837907993.0,89022262617.0
