row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty Cổ phầnKỹ thuật JescoHòa Bình,Phải thu ngắn hạn của khách hàng > Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty liên kết,Dịch vụ xây dựng,-,842.776.738,,,,842776738.0
Công ty Thương mạiVật liệu Xây dựngFico,Phải thu ngắn hạn của khách hàng > Công ty Thương mạiVật liệu Xây dựngFico,Công ty Thương mạiVật liệu Xây dựngFico,Bên liên quan,Dịch vụ xây dựng,-,1.000.000.000,,,,1000000000.0
Công ty Cổ phầnĐầu tư Xây dựng Hàtầng Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty Cổ phầnĐầu tư Xây dựng Hàtầng Hòa Bình,Công ty Cổ phầnĐầu tư Xây dựng Hàtầng Hòa Bình,Công ty liên kết,Dịch vụ xây dựng,-,42.833.221,,,,42833221.0
,,,,,-,1.885.609.959,,,,1885609959.0
