row_label_raw,row_label_full,Số đầu năm > Dự phòng trích lập trong năm > Hoàn nhập dự phòng trong năm,Năm nay > (156.312.420.201) > (113.499.348.593) > 146.730.667.949,VNDNăm trước > (17.778.563.628) > (200.983.988.965) > 62.450.132.392,numeric__Năm nay > (156.312.420.201) > (113.499.348.593) > 146.730.667.949,numeric__VNDNăm trước > (17.778.563.628) > (200.983.988.965) > 62.450.132.392
Xóa số dự phòng đã trích lập,Xóa số dự phòng đã trích lập,Xóa số dự phòng đã trích lập,31.373.344.051,-,31373344051.0,
Số cuối năm,Số cuối năm,Số cuối năm,(91.707.756.794),(156.312.420.201),-91707756794.0,-156312420201.0
