row_label_raw,row_label_full,Tên công ty con,Trụ sở chính,Hoạt động chính,Tình trạng,% sở hữu,numeric__Trụ sở chính,numeric__Hoạt động chính,numeric__Tình trạng,numeric__% sở hữu
Công ty TNHH Sàn Giao dịch Bất Đông sản,Công ty TNHH Sàn Giao dịch Bất Đông sản,Công ty TNHH Sàn Giao dịch Bất Đông sản,Thành phố Hồ Chí Minh,"Tư vấn, môi giới và đấu giá bất động sản và quyền sử dụng đất",Đang hoạt động,"98,85",,,,98.85
Công ty TNHH Đầu tư Địa ốc Tiến Phát,Công ty TNHH Đầu tư Địa ốc Tiến Phát,Công ty TNHH Đầu tư Địa ốc Tiến Phát,Thành phố Hồ Chí Minh,Kinh doanh bất động sản và quyền sử dụng đất; và xây dựng nhà các loại,Đang hoạt động,"98,85",,,,98.85
Công ty TNHH Hòa Bình Myanmar,Công ty TNHH Hòa Bình Myanmar,Công ty TNHH Hòa Bình Myanmar,Myanmar,"Cung cấp dịch vụ thiết kế, xây dựng, dịch vụ giám sát chất lượng, quản lý xây dựng và dịch vụ quản lý dự án",Trước hoạt động,"100,00",,,,100.0
