row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty liên kết,Chi phí thầu phụVayChi trả hộLãi cho vayGóp vốn,216.291.493.34513.100.000.000366.016.15243.944.445-,105.256.863.6014.500.000.00033.284.21549.614.849318.280.055,,,,1.0525686360145e+46
Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnChứng khoánSen Vàng,Công ty liên kết,Góp vốn,2.944.000.000,,,,2944000000.0,
Công ty Cổ phầnViệt Ta Living,Công ty Cổ phầnViệt Ta Living,Công ty Cổ phầnViệt Ta Living,Bên liên quan,Cung cấp dịch vụ xây dựngBán thiết bị,610.592.409-,103.446.636321.601.649,,,,1.0344663632160165e+17
Công ty Cổ phầnĐầu tư Xây dựngHạ tầng Hòa Bình,Công ty Cổ phầnĐầu tư Xây dựngHạ tầng Hòa Bình,Công ty Cổ phầnĐầu tư Xây dựngHạ tầng Hòa Bình,Công ty liên kết,Chi phí thầu phụVayLãi cho vay,58.002.876-,38.939.2922.030.000.000179.098.265,,,,3.8939292203e+26
Công ty Cổ phầnJesco Asia,Công ty Cổ phầnJesco Asia,Công ty Cổ phầnJesco Asia,Bên liên quan,Góp vốn,-,2.100.000.000,,,,2100000000.0
Công ty Du lịchHòa Bình,Công ty Du lịchHòa Bình,Công ty Du lịchHòa Bình,Bên liên quan,Cổ tức nhận đượcMua dịch vụCung cấp dịch vụ xây dựng,247.198.500-,-368.328.697126.931.594,,,,-3.683286971269316e+17
