row_label_raw,row_label_full,Ông Lê Viết Hải,Chủ tịch,numeric__Chủ tịch
Ông Ignatius Joe Budiman,Ông Ignatius Joe Budiman,Ông Ignatius Joe Budiman,Thành viên,
Ông Phan Ngọc Thạnh,Ông Phan Ngọc Thạnh,Ông Phan Ngọc Thạnh,Thành viên,
Ông Trương Quang Nhật,Ông Trương Quang Nhật,Ông Trương Quang Nhật,Thành viên,
Ông Lê Quốc Duy,Ông Lê Quốc Duy,Ông Lê Quốc Duy,Thành viên,
Ông Hà Vũ Hoàng,Ông Hà Vũ Hoàng,Ông Hà Vũ Hoàng,Thành Viên,
Ông Trần Sĩ Chương,Ông Trần Sĩ Chương,Ông Trần Sĩ Chương,Thành Viên,
Ông Phan Văn Trường,Ông Phan Văn Trường,Ông Phan Văn Trường,Thành Viên,
