row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,120.466.489.327,89.129.584.926,120466489327.0,89129584926.0
Điều chỉnh tăng (giảm) lợi nhuận kế toán,Điều chỉnh tăng (giảm) lợi nhuận kế toán,Điều chỉnh tăng (giảm) lợi nhuận kế toán,Điều chỉnh tăng (giảm) lợi nhuận kế toán,Điều chỉnh tăng (giảm) lợi nhuận kế toán,,
Lỗ từ các công ty con,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Lỗ từ các công ty con,Lỗ từ các công ty con,83.731.752.966,50.449.316.633,83731752966.0,50449316633.0
Lỗ (lợi nhuận) chưa thực hiện,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Lỗ (lợi nhuận) chưa thực hiện,Lỗ (lợi nhuận) chưa thực hiện,24.522.237.454,(187.926.319),24522237454.0,-187926319.0
Thay đổi dự phòng trợ cấp thời việc,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thay đổi dự phòng trợ cấp thời việc,Thay đổi dự phòng trợ cấp thời việc,3.855.000.479,2.150.340.092,3855000479.0,2150340092.0
Thay đổi chi phí phải trả,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,817.726.075,(24.088.786),817726075.0,-24088786.0
Dự phòng các khoản đầu tư dài hạn,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Dự phòng các khoản đầu tư dài hạn,Dự phòng các khoản đầu tư dài hạn,(58.801.655.275),(37.255.776.126),-58801655275.0,-37255776126.0
"(Lãi) lỗ chia từ các công ty liên doanh, liên kết","Điều chỉnh tăng (giảm) lợi nhuận kế toán > (Lãi) lỗ chia từ các công ty liên doanh, liên kết","(Lãi) lỗ chia từ các công ty liên doanh, liên kết",(7.920.467.949),2.386.484.534,-7920467949.0,2386484534.0
"Chi phí công cụ, dụng cụ","Điều chỉnh tăng (giảm) lợi nhuận kế toán > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",(278.391.630),(173.964.895),-278391630.0,-173964895.0
Cố tức nhận được,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Cố tức nhận được,Cố tức nhận được,(247.198.500),(470.554.500),-247198500.0,-470554500.0
Khác,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Khác,Khác,(2.735.273.664),(1.646.667.537),-2735273664.0,-1646667537.0
