row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngân hàng (Thuyết minh số 21.1),Ngắn hạn > Vay ngân hàng (Thuyết minh số 21.1),Vay ngân hàng (Thuyết minh số 21.1),1.782.961.882.289,1.792.815.620.199,1782961882289.0,1792815620199.0
Vay bên thứ ba (Thuyết minh số 21.2),Ngắn hạn > Vay bên thứ ba (Thuyết minh số 21.2),Vay bên thứ ba (Thuyết minh số 21.2),9.122.723.304,15.463.586.018,9122723304.0,15463586018.0
Vay dài hạn đến hạn trả(Thuyết minh số 21.3),Ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh số 21.3),Vay dài hạn đến hạn trả(Thuyết minh số 21.3),98.146.097.753,4.476.100.000,98146097753.0,4476100000.0
,,,1.890.230.703.346,1.812.755.306.217,1890230703346.0,1812755306217.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Vay ngân hàng (Thuyết minh số 21.3),Dải hạn > Vay ngân hàng (Thuyết minh số 21.3),Vay ngân hàng (Thuyết minh số 21.3),254.335.899.470,108.691.103.860,254335899470.0,108691103860.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Vay dài hạn đến hạn trả,Trong đó: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,98.146.097.753,4.476.100.000,98146097753.0,4476100000.0
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,156.189.801.717,104.215.003.860,156189801717.0,104215003860.0
TỔNG CỘNG,Trong đó: > TỔNG CỘNG,TỔNG CỘNG,2.046.420.505.063,1.916.970.310.077,2046420505063.0,1916970310077.0
