row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.836.819.132.320,1.138.781.640.369,,,1836819132320.0,1138781640369.0
110,110,110,I. Tiền,5,96.894.594.635,131.524.793.836,,5.0,96894594635.0,131524793836.0
111,111,111,1. Tiền,,96.894.594.635,131.524.793.836,,,96894594635.0,131524793836.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,250.092.726.936,278.177.363.847,,,250092726936.0,278177363847.0
121,121,121,1. Chứng khoán kinh doanh,6,250.092.726.936,282.274.722.247,,6.0,250092726936.0,282274722247.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,6,-,(4.097.358.400),,6.0,,-4097358400.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.383.527.045.945,703.475.846.579,,,1383527045945.0,703475846579.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,255.961.042.861,248.917.093.713,,7.0,255961042861.0,248917093713.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,3.591.396.155,2.011.540.693,,,3591396155.0,2011540693.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,1.068.175.000.000,359.000.000.000,,8.0,1068175000000.0,359000000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,68.907.910.517,103.932.514.556,,9.0,68907910517.0,103932514556.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"7,8,9",(13.108.303.588),(10.385.302.383),,,-13108303588.0,-10385302383.0
140,140,140,IV. Hàng tồn kho,11,97.162.848.296,16.425.519.542,,11.0,97162848296.0,16425519542.0
141,141,141,1. Hàng tồn kho,,97.162.848.296,16.425.519.542,,,97162848296.0,16425519542.0
150,150,150,V. Tài sản ngắn hạn khác,,9.141.916.508,9.178.116.565,,,9141916508.0,9178116565.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,7.502.447.184,702.002.083,,16.0,7502447184.0,702002083.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.629.836.374,8.466.481.532,,,1629836374.0,8466481532.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước,,9.632.950,9.632.950,,,9632950.0,9632950.0
200,200,200,B. TÀI SẢN DÀI HẠN,,6.545.676.230.569,5.468.161.781.863,,,6545676230569.0,5468161781863.0
210,210,210,I. Các khoản phải thu dài hạn,,348.000.000.000,-,,,348000000000.0,
215,215,215,1. Phải thu về cho vay dài hạn,8,348.000.000.000,-,,8.0,348000000000.0,
220,220,220,II. Tài sản cố định,,69.096.526.067,104.913.296.329,,,69096526067.0,104913296329.0
221,221,221,1. Tài sản cố định hữu hình,12,69.096.526.067,104.913.296.329,,12.0,69096526067.0,104913296329.0
222,222,222,Nguyên giá,,174.026.394.645,209.731.903.459,,,174026394645.0,209731903459.0
223,223,223,Giá trị khẩu hao lũy kế,,(104.929.868.578),(104.818.607.130),,,-104929868578.0,-104818607130.0
227,227,227,2. Tài sản cố định vô hình,,-,-,,,,
228,227 > 228,228,Nguyên giá,,60.000.000,60.000.000,,,60000000.0,60000000.0
229,227 > 229,229,Giá trị hao mòn lũy kế,,(60.000.000),(60.000.000),,,-60000000.0,-60000000.0
230,227 > 230,230,III. Bất động sản đầu tư,13,247.105.973.960,233.036.881.965,,13.0,247105973960.0,233036881965.0
231,227 > 231,231,1. Nguyên giá,,294.967.913.005,263.078.643.191,,,294967913005.0,263078643191.0
232,227 > 232,232,2. Giá trị khẩu hao lũy kế,,(47.861.939.045),(30.041.761.226),,,-47861939045.0,-30041761226.0
240,227 > 240,240,IV. Tài sản dở dang dài hạn,,13.219.988.614,4.919.124.001,,,13219988614.0,4919124001.0
242,227 > 242,242,1. Chi phí xây dựng cơ bản dở dang,14,13.219.988.614,4.919.124.001,,14.0,13219988614.0,4919124001.0
250,227 > 250,250,V. Đầu tư tài chính dài hạn,15,5.847.217.231.117,5.098.212.303.521,,15.0,5847217231117.0,5098212303521.0
251,227 > 251,251,1. Đầu tư vào công ty con,,5.781.396.050.689,5.042.632.140.092,,,5781396050689.0,5042632140092.0
252,227 > 252,252,2. Đầu tư vào công ty liên kết,,69.285.387.977,69.285.387.977,,,69285387977.0,69285387977.0
253,227 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,2.239.945.938,-,,,2239945938.0,
254,227 > 254,254,4. Dự phòng đầu tư tài chính dài hạn,,(5.704.153.487),(13.705.224.548),,,-5704153487.0,-13705224548.0
260,227 > 260,260,VI. Tài sản dài hạn khác,,21.036.510.811,27.080.176.047,,,21036510811.0,27080176047.0
261,227 > 261,261,1. Chi phí trả trước dài hạn,16,21.036.510.811,27.080.176.047,,16.0,21036510811.0,27080176047.0
270,227 > 270,270,TỔNG CỘNG TÀI SẢN,,8.382.495.362.889,6.606.943.422.232,,,8382495362889.0,6606943422232.0
