row_label_raw,row_label_full,col_0,Khoản mục,01/01/2018,Số phải nộp trong năm,Số đã thực nộp trong năm,Đơn vị tính: VND 31/12/2018,numeric__Khoản mục,numeric__01/01/2018,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Đơn vị tính: VND 31/12/2018
a),a),a),Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,,
a),a) > a),a),Thuế GTGT,827.064.823,20.769.466.951,16.403.342.437,5.193.189.337,,827064823.0,20769466951.0,16403342437.0,5193189337.0
a),a) > a),a),Thuế TNDN,5.868.615.080,34.940.453.970,11.672.792.879,29.136.276.171,,5868615080.0,34940453970.0,11672792879.0,29136276171.0
a),a) > a),a),Thuế thu nhập cá nhân,305.276.235,7.601.966.471,7.562.879.048,344.363.658,,305276235.0,7601966471.0,7562879048.0,344363658.0
a),a) > a),a),Các loại thuế khác,-,3.000.000,3.000.000,-,,,3000000.0,3000000.0,
a),a) > a),a),Cộng,7.000.956.138,63.314.887.392,35.642.014.364,34.673.829.166,,7000956138.0,63314887392.0,35642014364.0,34673829166.0
b),b),b),Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,,
b),b) > b),b),Thuế nhà đất và tiền thuê đất,-,644.429.522,644.429.522,-,,,644429522.0,644429522.0,
b),b) > b),b),Cộng,-,644.429.522,644.429.522,-,,,644429522.0,644429522.0,
