row_label_raw,row_label_full,col_0,col_1,31/12/2018 > Giá trị,31/12/2018 > Dự phòng,01/01/2018 > Giá trị,01/01/2018 > Dự phòng,numeric__col_1,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > Dự phòng,numeric__01/01/2018 > Giá trị,numeric__01/01/2018 > Dự phòng
a),a),a),Ngắn hạn,81.100.573.675,-,116.846.698.169,-,,81100573675.0,,116846698169.0,
a),a),a),Tạm ứng,5.003.244.237,-,15.513.000.000,-,,5003244237.0,,15513000000.0,
a),a),a),Đặng Văn Hảo,4.897.244.237,-,8.000.000.000,-,,4897244237.0,,8000000000.0,
a),a),a),Nguyễn Minh Hải,-,-,7.300.000.000,-,,,,7300000000.0,
a),a),a),Các đối tượng khác,106.000.000,-,213.000.000,-,,106000000.0,,213000000.0,
a),a),a),"Cầm cố, ký cược, ký quỹ",5.191.355.652,-,6.191.355.652,-,,5191355652.0,,6191355652.0,
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân,-,-,1.000.000.000,-,,,,1000000000.0,
a),a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,-,5.100.000.000,-,,5100000000.0,,5100000000.0,
a),a),a),Các đối tượng khác,91.355.652,-,91.355.652,-,,91355652.0,,91355652.0,
a),a),a),Phải thu khác,70.728.191.246,-,94.942.272.920,-,,70728191246.0,,94942272920.0,
a),a),a),Công ty CP Đầu tư và Phát triển Du lịch Vân Đồn,-,-,27.500.000.000,-,,,,27500000000.0,
a),a),a),Công ty CP Đầu tư và Phát triển Phú Quốc (2),6.447.128.000,-,2.000.000.000,-,,6447128000.0,,2000000000.0,
a),a),a),Công ty CP Phát triển Nhà và đô thị Phú Quốc (3),61.903.080.242,-,61.920.000.000,-,,61903080242.0,,61920000000.0,
a),a),a),Lãi dự thu,31.356.164,-,1.589.125.000,-,,31356164.0,,1589125000.0,
a),a),a),Các đối tượng khác,2.346.626.840,-,1.933.147.920,-,,2346626840.0,,1933147920.0,
a),a),a),Dự nợ phải trả khác,177.782.540,-,200.069.597,-,,177782540.0,,200069597.0,
