row_label_raw,row_label_full,Công ty CP Đức Trí Tín Phú Quốc,5.647.162.994,5.647.162.994_1,2.757.744.887,2.757.744.887_1,numeric__5.647.162.994,numeric__5.647.162.994_1,numeric__2.757.744.887,numeric__2.757.744.887_1
Công ty CP FECON,Công ty CP FECON,Công ty CP FECON,811.446.872,811.446.872,3.009.880.610,3.009.880.610,811446872.0,811446872.0,3009880610.0,3009880610.0
Công ty CP Xây dựng và Xuất nhập khẩu tổng Hưng Thịnh,Công ty CP Xây dựng và Xuất nhập khẩu tổng Hưng Thịnh,Công ty CP Xây dựng và Xuất nhập khẩu tổng Hưng Thịnh,2.072.578.750,2.072.578.750,2.072.578.750,2.072.578.750,2072578750.0,2072578750.0,2072578750.0,2072578750.0
Công ty TNHH MTV Khách sạn và Nghị dưỡng C.E.O,Công ty TNHH MTV Khách sạn và Nghị dưỡng C.E.O,Công ty TNHH MTV Khách sạn và Nghị dưỡng C.E.O,2.759.392.163,2.759.392.163,2.935.850.470,2.935.850.470,2759392163.0,2759392163.0,2935850470.0,2935850470.0
Công ty TNHH Xây dựng Son Thùy,Công ty TNHH Xây dựng Son Thùy,Công ty TNHH Xây dựng Son Thùy,2.134.650.087,2.134.650.087,-,-,2134650087.0,2134650087.0,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,14.046.072.531,14.046.072.531,12.184.191.249,12.184.191.249,14046072531.0,14046072531.0,12184191249.0,12184191249.0
Cộng,Cộng,Cộng,29.797.204.751,29.797.204.751,39.160.736.296,39.160.736.296,29797204751.0,29797204751.0,39160736296.0,39160736296.0
