row_label_raw,row_label_full,31/12/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,43.156.599.295,-,43.156.599.295,43156599295.0,,43156599295.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,395.896.825.256,1.692.084.000,397.588.909.256,395896825256.0,1692084000.0,397588909256.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,30.000.000.000,-,30.000.000.000,30000000000.0,,30000000000.0
01/01/2018,01/01/2018,01/01/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2018 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,24.281.333.152,-,24.281.333.152,24281333152.0,,24281333152.0
Phải thu khách hàng và phải thu khác,01/01/2018 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,382.071.957.278,16.141.420.000,398.213.377.278,382071957278.0,16141420000.0,398213377278.0
Các khoản đầu tư tài chính,01/01/2018 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,300.000.000.000,-,300.000.000.000,300000000000.0,,300000000000.0
