row_label_raw,row_label_full,31/12/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,66.058.194.853,98.474.558.738,164.532.753.591,66058194853.0,98474558738.0,164532753591.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,15.249.902.007,-,15.249.902.007,15249902007.0,,15249902007.0
Các khoản vay,Các khoản vay,Các khoản vay,260.283.446.003,55.866.120.000,316.149.566.003,260283446003.0,55866120000.0,316149566003.0
01/01/2018,01/01/2018,01/01/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2018 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,44.618.382.989,99.897.193.002,144.515.575.991,44618382989.0,99897193002.0,144515575991.0
Chi phí phải trả,01/01/2018 > Chi phí phải trả,Chi phí phải trả,19.826.067.121,-,19.826.067.121,19826067121.0,,19826067121.0
Các khoản vay,01/01/2018 > Các khoản vay,Các khoản vay,290.883.908.673,71.350.286.565,362.234.195.238,290883908673.0,71350286565.0,362234195238.0
