row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn,31/12/2018 > VND > Giá gốc,31/12/2018 > VND > Giá trị ghi sổ,01/01/2018 > VND > Giá gốc,01/01/2018 > VND > Giá trị ghi sổ,numeric__31/12/2018 > VND > Giá gốc,numeric__31/12/2018 > VND > Giá trị ghi sổ,numeric__01/01/2018 > VND > Giá gốc,numeric__01/01/2018 > VND > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,,,,,
Tiền gửi có kỳ hạn (*),Ngắn hạn > Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),30.000.000.000,30.000.000.000,300.000.000.000,300.000.000.000,30000000000.0,30000000000.0,300000000000.0,300000000000.0
Cộng,Ngắn hạn > Cộng,Cộng,30.000.000.000,30.000.000.000,300.000.000.000,300.000.000.000,30000000000.0,30000000000.0,300000000000.0,300000000000.0
