row_label_raw,row_label_full,Khoản mục,01/01/2018,Tăng trong năm,Giảm trong năm,31/12/2018,numeric__01/01/2018,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2018
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,52.502.497.595,8.882.503.182,-,61.385.000.777,52502497595.0,8882503182.0,,61385000777.0
Cộng,Cộng,Cộng,52.502.497.595,8.882.503.182,-,61.385.000.777,52502497595.0,8882503182.0,,61385000777.0
