row_label_raw,row_label_full,col_0,col_1,31/12/2018VND,01/01/2018VND,numeric__col_1,numeric__31/12/2018VND,numeric__01/01/2018VND
a),a),a),Ngắn hạn,36.260.990.102,5.457.646.693,,36260990102.0,5457646693.0
a),a),a),Kinh phí công đoàn,111.042.593,63.426.170,,111042593.0,63426170.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",7.608.791.040,5.128.791.040,,7608791040.0,5128791040.0
a),a),a),Công ty TNHH Kiến trúc và Xây dựng Samoo Vina,168.791.040,168.791.040,,168791040.0,168791040.0
a),a),a),Công ty TNHH UBA Land,-,1.040.000.000,,,1040000000.0
a),a),a),Công ty CP Dịch vụ Thương mại và Đầu tư Hà Phương,1.040.000.000,1.040.000.000,,1040000000.0,1040000000.0
a),a),a),Công ty CP Bất động sản Thế Kỳ,-,2.080.000.000,,,2080000000.0
a),a),a),Công ty CP Đức Trí Tín Phú Quốc,5.000.000.000,-,,5000000000.0,
a),a),a),Công ty CP Đầu tư và Phân phối DTJ,-,500.000.000,,,500000000.0
a),a),a),Các đối tượng khác,1.400.000.000,300.000.000,,1400000000.0,300000000.0
a),a),a),Cổ tức phải trả,-,9.006.000,,,9006000.0
