row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.066.362,-,1.766.362,-,1066362.0,,1766362.0,
Chi phí sản xuất kinh doanhđở dang (*),Chi phí sản xuất kinh doanhđở dang (*),Chi phí sản xuất kinh doanhđở dang (*),560.415.275.540,-,389.251.459.163,-,560415275540.0,,389251459163.0,
Hàng hoá,Hàng hoá,Hàng hoá,107.959.267,-,-,-,107959267.0,,,
Cộng,Cộng,Cộng,560.524.301.169,-,389.253.225.525,-,560524301169.0,,389253225525.0,
