row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,134.789.525.644,209.700.235.999,134789525644.0,209700235999.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,94.990.020.564,141.561.385.231,94990020564.0,141561385231.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,889.430.000,1.776.266.188,889430000.0,1776266188.0
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,-,,
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Các khoản điều chỉnh khác (nếu có) > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,-,(8.719.657.518),,-8719657518.0
Thu nhập tính thuế thu nhập doanh nghiệp,Các khoản điều chỉnh khác (nếu có) > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,40.688.935.080,61.195.459.438,40688935080.0,61195459438.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Các khoản điều chỉnh khác (nếu có) > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Các khoản điều chỉnh khác (nếu có) > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,8.137.787.016,12.239.091.888,8137787016.0,12239091888.0
Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bắt động sản > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,104.202.647.709,679.122.542,104202647709.0,679122542.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,-,-,,
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,29.231.675.580,-,29231675580.0,
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,-,,
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Các khoản điều chỉnh khác (nếu có) > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,-,(679.122.542),,-679122542.0
Thu nhập tính thuế thu nhập doanh nghiệp,Các khoản điều chỉnh khác (nếu có) > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,133.434.323.289,-,133434323289.0,
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Các khoản điều chỉnh khác (nếu có) > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Các khoản điều chỉnh khác (nếu có) > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,26.686.864.658,-,26686864658.0,
Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%) > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,1.158.022.961,(9.398.780.060),1158022961.0,-9398780060.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,-,-,,
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,-,-,,
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,-,,
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Các khoản điều chỉnh khác (nếu có) > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,-,9.398.780.060,,9398780060.0
Thu nhập tính thuế thu nhập doanh nghiệp,Các khoản điều chỉnh khác (nếu có) > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,1.158.022.961,-,1158022961.0,
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Các khoản điều chỉnh khác (nếu có) > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,10%,10%,0.1,0.1
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Các khoản điều chỉnh khác (nếu có) > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,115.802.296,-,115802296.0,
"Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm","Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm","Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm",-,-,,
Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,-,-,,
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay > Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,34.940.453.970,12.239.091.888,34940453970.0,12239091888.0
