row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2016,Từ 10 đến90 ngàyTriệu VND,Từ 91 đến180 ngàyTriệu VND,Quá hạnTừ 181 đến360 ngàyTriệu VND,Trên360 ngàyTriệu VND,TổngTriệu VND,numeric__Từ 10 đến90 ngàyTriệu VND,numeric__Từ 91 đến180 ngàyTriệu VND,numeric__Quá hạnTừ 181 đến360 ngàyTriệu VND,numeric__Trên360 ngàyTriệu VND,numeric__TổngTriệu VND
Các khoản cho vayvà phải thuCho vay khách hàng – gộp,Các khoản cho vayvà phải thuCho vay khách hàng – gộp,Các khoản cho vayvà phải thuCho vay khách hàng – gộp,79.863,25.491,38.997,365.124,509.475,79863.0,25491.0,38997.0,365124.0,509475.0
Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015,Từ 10 đến90 ngàyTriệu VND,Từ 91 đến180 ngàyTriệu VND,Quá hạnTừ 181 đến360 ngàyTriệu VND,Trên360 ngàyTriệu VND,TổngTriệu VND,,,,,
Các khoản cho vayvà phải thuTiền gửi và cho vay các tổchức tín dụng khác – gộpCho vay khách hàng – gộp,Ngày 31 tháng 12 năm 2015 > Các khoản cho vayvà phải thuTiền gửi và cho vay các tổchức tín dụng khác – gộpCho vay khách hàng – gộp,Các khoản cho vayvà phải thuTiền gửi và cho vay các tổchức tín dụng khác – gộpCho vay khách hàng – gộp,-100.797,-21.427,15.55026.335,-406.679,15.550555.238,-100797.0,-21427.0,1555026335.0,-406679.0,15550555238.0
,,,100.797,21.427,41.885,406.679,570.788,100797.0,21427.0,41885.0,406679.0,570788.0
