row_label_raw,row_label_full,Tại ngày 31tháng 12 năm 2016,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vay cáctCTD khác– gộpTriệu VND,Tiền gửi vàvay từ cáctCTD khácTriệu VND,Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,numeric__Cho vaykhách hàng– gộpTriệu VND,numeric__Tiền gửicủa kháchhàngTriệu VND,numeric__Phát hànhgiấy tờ cógiáTriệu VND,numeric__Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,numeric__Chứngkhoán đầutur – gộpTriệu VND,"numeric__Góp vốn, đầutur dài hạn– gộpTriệu VND",numeric__Tiền gửi vàcho vay cáctCTD khác– gộpTriệu VND,numeric__Tiền gửi vàvay từ cáctCTD khácTriệu VND,numeric__Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND
Trong nướcNước ngoài,Trong nướcNước ngoài,Trong nướcNước ngoài,86.891.327-,101.104.9091.246.585,3.000.000-,5.589.6331.784,21.608.219-,1.937.865-,7.123.0991.268.742,5.235.8351.248.500,8.896.8571.853.797,,1011049091246585.0,,55896331784.0,,,71230991268742.0,52358351248500.0,88968571853797.0
,,,86.891.327,102.351.494,3.000.000,5.591.417,21.608.219,1.937.865,8.391.841,6.484.335,10.750.654,86891327.0,102351494.0,3000000.0,5591417.0,21608219.0,1937865.0,8391841.0,6484335.0,10750654.0
Tại ngày 31tháng 12 năm 2015,Tại ngày 31tháng 12 năm 2015,Tại ngày 31tháng 12 năm 2015,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vayTCTD khác– gộpTriệu VND,Tiền gửi vàvay từTCTD khácTriệu VND,Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,,,,,,,,,
Tại ngày 31tháng 12 năm 2015,Tại ngày 31tháng 12 năm 2015,Tại ngày 31tháng 12 năm 2015,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vayTCTD khác– gộpTriệu VND,Tiền gửi vàvay từTCTD khácTriệu VND,Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,,,,,,,,,
Trong nướcNước ngoài,Tại ngày 31tháng 12 năm 2015 > Trong nướcNước ngoài,Trong nướcNước ngoài,84.759.792-,97.145.9331.284.609,3.000.392-,7.309.4873.303,20.135.636-,2.031.645-,6.246.1951.682.079,7.260.717672.600,18.362.4541.389.716,,971459331284609.0,,73094873303.0,,,62461951682079.0,7260717672600.0,183624541389716.0
,,,84.759.792,98.430.542,3.000.392,7.312.790,20.135.636,2.031.645,7.928.274,7.933.317,19.752.170,84759792.0,98430542.0,3000392.0,7312790.0,20135636.0,2031645.0,7928274.0,7933317.0,19752170.0
