row_label_raw,row_label_full,col_0,col_1,Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2016 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2015 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__col_1,numeric__Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2016 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2015 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN
I,I,I,NGHĨA VỤ NỘ TIỀM ẦN,34,35.508.306,39.475.997,,34.0,35508306.0,39475997.0
1,1,1,Bảo lãnh vay vốn,,37.181,36.219,,,37181.0,36219.0
2,2,2,Cam kết giao dịch hối đoái Trong đó:,,30.121.833,32.350.457,,,30121833.0,32350457.0
2,2,2,▪ Cam kết mua ngoại tệ,,2.265.219,153.212,,,2265219.0,153212.0
2,2,2,▪ Cam kết bán ngoại tệ,,648.175,358.369,,,648175.0,358369.0
2,2,2,▪ Cam kết giao dịch hoán đổi tiền tệ,,27.208.439,31.838.876,,,27208439.0,31838876.0
4,4,4,Cam kết trong nghiệp vụ L/C,,2.447.872,3.856.992,,,2447872.0,3856992.0
5,5,5,Bảo lãnh khác,,2.735.979,3.068.929,,,2735979.0,3068929.0
6,6,6,Các cam kết khác,,165.441,163.400,,,165441.0,163400.0
