row_label_raw,row_label_full,col_0,Khu vực Miền Bắc Triệu VND,Khu vực Miền Trung Triệu VND,Khu vực Miền Nam Triệu VND,Loại trừ Triệu VND,Tổng Triệu VND,numeric__Khu vực Miền Bắc Triệu VND,numeric__Khu vực Miền Trung Triệu VND,numeric__Khu vực Miền Nam Triệu VND,numeric__Loại trừ Triệu VND,numeric__Tổng Triệu VND
Tài sản,Tài sản,Tài sản,,,,,,,,,,
"Tiền mặt, vàng","Tài sản > Tiền mặt, vàng","Tiền mặt, vàng",513.907,225.625,1.280.528,-,2.020.060,513907.0,225625.0,1280528.0,,2020060.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,31.046,10.758,3.326.125,-,3.367.929,31046.0,10758.0,3326125.0,,3367929.0
Tài sản khác,Tài sản > Tài sản khác,Tài sản khác,16.840.222,8.951.935,99.497.354,(1.875.992),123.413.519,16840222.0,8951935.0,99497354.0,-1875992.0,123413519.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,,,
Nợ phải trả khách hàng bên ngoài,Nợ phải trả > Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,(15.857.628),(6.746.371),(90.453.269),109.767,(112.947.501),-15857628.0,-6746371.0,-90453269.0,109767.0,-112947501.0
Nợ phải trả nội bộ,Nợ phải trả > Nợ phải trả nội bộ,Nợ phải trả nội bộ,(1.287),(1.630),(10.081),-,(12.998),-1287.0,-1630.0,-10081.0,,-12998.0
Nợ phải trả khác,Nợ phải trả > Nợ phải trả khác,Nợ phải trả khác,(291.760),(139.250),(2.772.805),811.225,(2.392.590),-291760.0,-139250.0,-2772805.0,811225.0,-2392590.0
