row_label_raw,row_label_full,06. Chi phí tài chính,Năm 2019,Tư ngày 01/00/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Tư ngày 01/00/2018đến ngày 31/12/2018
- Lãi tiền vay,- Lãi tiền vay,- Lãi tiền vay,661.091.404.583,380.314.006.167,661091404583.0,380314006167.0
- Lỗ bán ngoại tệ,- Lỗ bán ngoại tệ,- Lỗ bán ngoại tệ,93.303.671,331.600.652,93303671.0,331600652.0
- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,95.291.294.071,75.465.739.266,95291294071.0,75465739266.0
- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,13.761.392.712,18.076.370.362,13761392712.0,18076370362.0
- Lỗ từ thanh lý các khoản đầu tư,- Lỗ từ thanh lý các khoản đầu tư,- Lỗ từ thanh lý các khoản đầu tư,5.330.668.020,4.975.245.402,5330668020.0,4975245402.0
- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,(3.445.267.791),0,-3445267791.0,0.0
- Chi phí tài chính khác,- Chi phí tài chính khác,- Chi phí tài chính khác,19.818.325.974,27.929.752.110,19818325974.0,27929752110.0
Cộng,Cộng,Cộng,791.941.121.240,507.092.713.959,791941121240.0,507092713959.0
