row_label_raw,row_label_full,Tại ngày đầu năm,Từ 01 nămtrở xuống,Trên 01 nămđến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 nămtrở xuống,numeric__Trên 01 nămđến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
"Phải trả người bán, phải trảkhác","Phải trả người bán, phải trảkhác","Phải trả người bán, phải trảkhác",3.042.446.634.943,408.880.016.617,0,3.451.326.651.560,3042446634943.0,408880016617.0,0.0,3451326651560.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,306.529.514.592,57.734.946.254,0,364.264.460.846,306529514592.0,57734946254.0,0.0,364264460846.0
Vay và nợ,Vay và nợ,Vay và nợ,3.367.803.433.696,3.939.866.871.668,6.091.778.745.550,13.399.449.050.914,3367803433696.0,3939866871668.0,6091778745550.0,13399449050914.0
Cộng,Cộng,Cộng,6.716.779.583.231,4.406.481.834.539,6.091.778.745.550,17.215.040.163.320,6716779583231.0,4406481834539.0,6091778745550.0,17215040163320.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,Từ 01 nămtrở xuống,Trên 01 nămđến 05 năm,Trên 05 năm,Tổng cộng,,,,
"Phải trả người bán, phải trảkhác","Tại ngày cuối năm > Phải trả người bán, phải trảkhác","Phải trả người bán, phải trảkhác",3.446.135.624.296,296.379.921.819,0,3.742.515.546.115,3446135624296.0,296379921819.0,0.0,3742515546115.0
Chi phí phải trả,Tại ngày cuối năm > Chi phí phải trả,Chi phí phải trả,313.663.754.107,92.968.043.049,0,406.631.797.156,313663754107.0,92968043049.0,0.0,406631797156.0
Vay và nợ,Tại ngày cuối năm > Vay và nợ,Vay và nợ,2.787.072.190.206,2.984.016.272.720,6.091.778.745.550,11.862.867.208.476,2787072190206.0,2984016272720.0,6091778745550.0,11862867208476.0
Cộng,Tại ngày cuối năm > Cộng,Cộng,6.546.871.568.609,3.373.364.237.588,6.091.778.745.550,16.012.014.551.747,6546871568609.0,3373364237588.0,6091778745550.0,16012014551747.0
