row_label_raw,row_label_full,Ông,Trần Công Kha,Phó Tổng Giám đốc,numeric__Trần Công Kha,numeric__Phó Tổng Giám đốc
Ông,Ông,Ông,Trương Minh Trung,Phó Tổng Giám đốc,,
Ông,Ông,Ông,Lê Thanh Hưng,Phó Tổng Giám đốc,,
Ông,Ông,Ông,Trần Thanh Phụng,Phó Tổng Giám đốc,,
