row_label_raw,row_label_full,19.1. Chi phí phải trả ngắn hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
- Lãi vay phải trả,- Lãi vay phải trả,- Lãi vay phải trả,59.529.686.787,100.232.429.019,59529686787.0,100232429019.0
- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,233.825.455,378.992.803,233825455.0,378992803.0
- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,19.521.795.976,12.071.846.040,19521795976.0,12071846040.0
- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,22.153.550.907,22.503.490.010,22153550907.0,22503490010.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,212.224.894.982,171.342.756.720,212224894982.0,171342756720.0
Cộng,Cộng,Cộng,313.663.754.107,306.529.514.592,313663754107.0,306529514592.0
