row_label_raw,row_label_full,20.2. Doanh thu chưa thực hiện dài hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",1.479.089.489,3.680.848.916,1479089489.0,3680848916.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",8.522.726.758.370,6.998.720.202.715,8522726758370.0,6998720202715.0
Cộng,Cộng,Cộng,8.524.205.847.859,7.002.401.051.631,8524205847859.0,7002401051631.0
