row_label_raw,row_label_full,21.2. Phải trả dài hạn khác,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
"- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn",33.082.506.239,26.510.736.589,33082506239.0,26510736589.0
"- Úng vốn đầu tư, Hợp vốn đầu tư","- Úng vốn đầu tư, Hợp vốn đầu tư","- Úng vốn đầu tư, Hợp vốn đầu tư",0,15.823.721.000,0.0,15823721000.0
- Phải trả về vốn góp hợp tác kinh doanh,- Phải trả về vốn góp hợp tác kinh doanh,- Phải trả về vốn góp hợp tác kinh doanh,6.000.000.000,74.449.335.818,6000000000.0,74449335818.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",108.090.666.824,104.646.133.772,108090666824.0,104646133772.0
Cộng,Cộng,Cộng,147.173.173.063,221.429.927.179,147173173063.0,221429927179.0
