row_label_raw,row_label_full,a. Tài sản tài chính,Đầu năm,Đầu năm_1,Cuối năm,Cuối năm_1,numeric__Đầu năm,numeric__Đầu năm_1,numeric__Cuối năm,numeric__Cuối năm_1
a. Tài sản tài chính,a. Tài sản tài chính,a. Tài sản tài chính,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Tiền và tương đương tiền,a. Tài sản tài chính > Tiền và tương đương tiền,Tiền và tương đương tiền,5.159.740.351.097,0,4.048.707.263.465,0,5159740351097.0,0.0,4048707263465.0,0.0
"Phải thu khách hàng, phải thu khác","a. Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",4.048.707.263.465,(647.223.101.900),3.346.583.253.499,(717.558.850.826),4048707263465.0,-647223101900.0,3346583253499.0,-717558850826.0
Các khoản cho vay,a. Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,1.036.510.473.391,0,991.379.778.743,0,1036510473391.0,0.0,991379778743.0,0.0
Đầu tư ngắn hạn,a. Tài sản tài chính > Đầu tư ngắn hạn,Đầu tư ngắn hạn,5.482.592.748.498,(7.826.777.990),6.564.045.918.791,(4.381.510.199),5482592748498.0,-7826777990.0,6564045918791.0,-4381510199.0
Đầu tư dài hạn,a. Tài sản tài chính > Đầu tư dài hạn,Đầu tư dài hạn,3.628.161.467.008,(17.795.619.392),3.462.170.976.700,(31.557.012.104),3628161467008.0,-17795619392.0,3462170976700.0,-31557012104.0
Cộng,a. Tài sản tài chính > Cộng,Cộng,19.355.712.303.459,(672.845.499.282),18.412.887.191.198,(753.497.373.129),19355712303459.0,-672845499282.0,18412887191198.0,-753497373129.0
