row_label_raw,row_label_full,08. Chi phí bán hàng,Năm 2019,Từ ngày 01/06/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/06/2018đến ngày 31/12/2018
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,26.470.261.675,18.033.892.630,26470261675.0,18033892630.0
- Chi phí vật liệu,- Chi phí vật liệu,- Chi phí vật liệu,74.450.065.824,74.638.123.611,74450065824.0,74638123611.0
"- Chi phí vận chuyển, bốc xếp","- Chi phí vận chuyển, bốc xếp","- Chi phí vận chuyển, bốc xếp",104.823.715.457,111.762.896.924,104823715457.0,111762896924.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,2.088.510.333,1.503.845.941,2088510333.0,1503845941.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,146.748.442.541,61.323.781.468,146748442541.0,61323781468.0
- Chi hoa hồng môi giới,- Chi hoa hồng môi giới,- Chi hoa hồng môi giới,1.312.249.766,2.096.174.975,1312249766.0,2096174975.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,73.092.509.834,57.046.269.724,73092509834.0,57046269724.0
Cộng,Cộng,Cộng,428.985.755.430,326.404.985.273,428985755430.0,326404985273.0
