row_label_raw,row_label_full,09.2. Chi phí trả trước dài hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,65.280.606.274,50.552.109.912,65280606274.0,50552109912.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,81.694.934.604,66.084.343.067,81694934604.0,66084343067.0
- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,11.028.780.485,11.028.780.485,11028780485.0,11028780485.0
- Trá trước tiền thuê đất,- Trá trước tiền thuê đất,- Trá trước tiền thuê đất,1.486.459.061.364,1.412.838.404.595,1486459061364.0,1412838404595.0
- Giá trị lợi thể kinh doanh,- Giá trị lợi thể kinh doanh,- Giá trị lợi thể kinh doanh,468.293.351,936.586.701,468293351.0,936586701.0
- Chi phí hoa hồng môi giới,- Chi phí hoa hồng môi giới,- Chi phí hoa hồng môi giới,52.795.749.578,30.000.503.536,52795749578.0,30000503536.0
- Chi phí đèn bù,- Chi phí đèn bù,- Chi phí đèn bù,119.865.510.549,116.716.203.065,119865510549.0,116716203065.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,522.348.870.756,576.114.594.870,522348870756.0,576114594870.0
Cộng,Cộng,Cộng,2.339.941.806.961,2.264.271.526.231,2339941806961.0,2264271526231.0
