row_label_raw,row_label_full,18.2. Người mua trả tiền trước dài hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Người mua trả trước về mua mù cao su nội địa,Người mua trả trước về mua mù cao su nội địa,Người mua trả trước về mua mù cao su nội địa,0,0,0.0,0.0
Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,149.206.748.756,185.363.494.427,149206748756.0,185363494427.0
Cộng,Cộng,Cộng,149.206.748.756,185.363.494.427,149206748756.0,185363494427.0
