row_label_raw,row_label_full,23.6. Chênh lệch tỷ giá hối đoái,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính,Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính,Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính,1.160.376.006.527,1.407.995.602.360,1160376006527.0,1407995602360.0
Cộng,Cộng,Cộng,1.160.376.006.527,1.407.995.602.360,1160376006527.0,1407995602360.0
