row_label_raw,row_label_full,Tại ngày đầu năm,Từ 01 nămtrở xuống,Trên 01 nămđến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 nămtrở xuống,numeric__Trên 01 nămđến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
Tiền và tương đương tiền,Tiền và tương đương tiền,Tiền và tương đương tiền,5.159.740.351.097,-,-,5.159.740.351.097,5159740351097.0,,,5159740351097.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",3.693.435.831.560,355.271.431.905,-,4.048.707.263.465,3693435831560.0,355271431905.0,,4048707263465.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,12.793.119.133,1.023.717.354.258,-,1.036.510.473.391,12793119133.0,1023717354258.0,,1036510473391.0
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,5.482.592.748.498,-,-,5.482.592.748.498,5482592748498.0,,,5482592748498.0
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,-,849.269.753.646,2.778.891.713.362,3.628.161.467.008,,849269753646.0,2778891713362.0,3628161467008.0
Cộng,Cộng,Cộng,14.348.562.050.288,2.228.258.539.809,2.778.891.713.362,19.355.712.303.459,14348562050288.0,2228258539809.0,2778891713362.0,19355712303459.0
