row_label_raw,row_label_full,09.1. Chi phí trả trước ngắn hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,22.506.026.770,16.312.396.692,22506026770.0,16312396692.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,1.290.624.401,3.076.413.486,1290624401.0,3076413486.0
- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,0,109.066.947,0.0,109066947.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,74.950.476.464,87.669.936.219,74950476464.0,87669936219.0
Cộng,Cộng,Cộng,98.747.127.635,107.167.813.344,98747127635.0,107167813344.0
