row_label_raw,row_label_full,04.1. Trả trước cho người bán ngắn hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,94.777.302.303,93.030.574.830,94777302303.0,93030574830.0
Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,22.672.063.510,33.951.996.805,22672063510.0,33951996805.0
"Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng",68.533.907.526,95.173.150.900,68533907526.0,95173150900.0
Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,61.212.180.576,55.909.153.444,61212180576.0,55909153444.0
Trả trước người bán khác,Trả trước người bán khác,Trả trước người bán khác,298.732.186.074,274.363.697.529,298732186074.0,274363697529.0
Cộng,Cộng,Cộng,545.927.639.989,552.428.573.508,545927639989.0,552428573508.0
