row_label_raw,row_label_full,17.1. Phải trả người bán ngắn hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,459.387.529.196,560.525.444.703,459387529196.0,560525444703.0
Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,10.699.688.143,17.621.800.533,10699688143.0,17621800533.0
"Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng",262.646.189.584,217.682.258.524,262646189584.0,217682258524.0
Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,81.567.422.602,88.351.381.050,81567422602.0,88351381050.0
"Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ",300.000.000,10.951.385.348,300000000.0,10951385348.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,128.411.549.413,177.001.732.657,128411549413.0,177001732657.0
Cộng,Cộng,Cộng,943.012.378.938,1.072.134.002.815,943012378938.0,1072134002815.0
