row_label_raw,row_label_full,04.2. Trả trước cho người bán dài hạn,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,346.181.160,352.029.452,346181160.0,352029452.0
"Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng",191.700.000,306.076.275,191700000.0,306076275.0
Trả trước người bán khác,Trả trước người bán khác,Trả trước người bán khác,75.550.061.042,76.251.284.300,75550061042.0,76251284300.0
Cộng,Cộng,Cộng,76.087.942.202,76.909.390.027,76087942202.0,76909390027.0
