row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,786.319,812.512,786319.0,812512.0
Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,8.456.482,7.534.193,8456482.0,7534193.0
- Tiền giữ hộ và chờ thanh toán,- Tiền giữ hộ và chờ thanh toán,- Tiền giữ hộ và chờ thanh toán,215.243,1.031.561,215243.0,1031561.0
- Phải trả giao dịch chuyển tiền nhanh qua thế,- Phải trả giao dịch chuyển tiền nhanh qua thế,- Phải trả giao dịch chuyển tiền nhanh qua thế,4.169.816,4.677.439,4169816.0,4677439.0
- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),2.514.786,1.009.203,2514786.0,1009203.0
- Các khoản phải trả khác,- Các khoản phải trả khác,- Các khoản phải trả khác,1.556.637,815.990,1556637.0,815990.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,1.348.532,2.008.916,1348532.0,2008916.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",61.953,46.763,61953.0,46763.0
,,,10.653.286,10.402.384,10653286.0,10402384.0
