row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 10.513,Năm trước > 10.094,numeric__Năm nay > 10.513,numeric__Năm trước > 10.094
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,,,
1. Tổng quỹ lượng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lượng",1. Tổng quỹ lượng,4.261.703,4.779.326,4261703.0,4779326.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Thu nhập khác",2. Thu nhập khác,130.836,117.718,130836.0,117718.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),4.392.539,4.897.044,4392539.0,4897044.0
4. Tiền lương bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tiền lương bình quân tháng (triệu VND/người)",4. Tiền lương bình quân tháng (triệu VND/người),"33,78","39,46",33.78,39.46
5. Thu nhập bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Thu nhập bình quân tháng (triệu VND/người)",5. Thu nhập bình quân tháng (triệu VND/người),"34,82","40,43",34.82,40.43
