row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),1.648.644,1.710.680,1648644.0,1710680.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,887.387,643.741,887387.0,643741.0
Các khoản phải thu bên ngoài (ii),Các khoản phải thu bên ngoài (ii),Các khoản phải thu bên ngoài (ii),19.247.197,43.672.161,19247197.0,43672161.0
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,367.810,158.441,367810.0,158441.0
,,,22.151.038,46.185.023,22151038.0,46185023.0
