row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",445.550.141,333.012.899,445550141.0,333012899.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,46.412.314,49.905.050,46412314.0,49905050.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,33.747.248,31.805.535,33747248.0,31805535.0
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,12.248.227,9.088.249,12248227.0,9088249.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,13.597.542,4.979.624,13597542.0,4979624.0
"Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội",3.573.749,4.549.652,3573749.0,4549652.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,263.675,822.981,263675.0,822981.0
Khác,Khác,Khác,5.321.386,3.341.175,5321386.0,3341175.0
,,,560.714.282,437.505.165,560714282.0,437505165.0
