row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,2.333.648.649,440.000.000,2333648649.0,440000000.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,193.996.649,-,193996649.0,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(14.384.293.829),(10.416.977.504),-14384293829.0,-10416977504.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(11.856.648.531),(9.976.977.504),-11856648531.0,-9976977504.0
