row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị (VND),Số cuối năm > Giá trị hợp lý (VND),Số cuối năm > Tỷ lệ lợi ích,Số cuối năm > Tỷ lệ quyền biểu quyết,Số đầu năm > Giá trị (VND),Số đầu năm > Giá trị hợp lý (VND),Số đầu năm > Tỷ lệ lợi ích,Số đầu năm > Tỷ lệ quyền biểu quyết,numeric__Số cuối năm > Giá trị (VND),numeric__Số cuối năm > Giá trị hợp lý (VND),numeric__Số cuối năm > Tỷ lệ lợi ích,numeric__Số cuối năm > Tỷ lệ quyền biểu quyết,numeric__Số đầu năm > Giá trị (VND),numeric__Số đầu năm > Giá trị hợp lý (VND),numeric__Số đầu năm > Tỷ lệ lợi ích,numeric__Số đầu năm > Tỷ lệ quyền biểu quyết
Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,558.000.000.000,(ii),100%,100%,558.000.000.000,(ii),100%,100%,558000000000.0,,1.0,1.0,558000000000.0,,1.0,1.0
Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,455.000.000.000,(ii),100%,100%,455.000.000.000,(ii),100%,100%,455000000000.0,,1.0,1.0,455000000000.0,,1.0,1.0
Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,428.000.000.000,(ii),100%,100%,428.000.000.000,(ii),100%,100%,428000000000.0,,1.0,1.0,428000000000.0,,1.0,1.0
Công ty Cổ phần Đầu tư Bất động sản Tân Trí,Công ty Cổ phần Đầu tư Bất động sản Tân Trí,Công ty Cổ phần Đầu tư Bất động sản Tân Trí,208.031.250.000,(ii),"82,71%","82,71%",208.031.250.000,(ii),"82,71%","82,71%",208031250000.0,,0.8271,0.8271,208031250000.0,,0.8271,0.8271
Công ty Cổ phần Đầu tư Grand Home,Công ty Cổ phần Đầu tư Grand Home,Công ty Cổ phần Đầu tư Grand Home,95.170.000.000,(ii),62%,62%,95.170.000.000,(ii),62%,62%,95170000000.0,,0.62,0.62,95170000000.0,,0.62,0.62
Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,288.000.000.000,(ii),60%,60%,288.000.000.000,(ii),60%,60%,288000000000.0,,0.6,0.6,288000000000.0,,0.6,0.6
Công ty Cổ phần Văn Phú B&C,Công ty Cổ phần Văn Phú B&C,Công ty Cổ phần Văn Phú B&C,570.000.000,(ii),"62,64%",70%,570.000.000,(ii),"62,64%",70%,570000000.0,,0.6264,0.7,570000000.0,,0.6264,0.7
Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú (i),Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú (i),Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú (i),4.500.000.000,(ii),"47,37%",100%,3.200.000.000,(ii),"96,96%",100%,4500000000.0,,0.47369999999999995,1.0,3200000000.0,,0.9695999999999999,1.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.037.271.250.000,,,,2.035.971.250.000,,,,2037271250000.0,,,,2035971250000.0,,,
