row_label_raw,row_label_full,Tên đơn vị,Số cuối năm > Giá trị (VND),Số cuối năm > Dự phòng (VND),Số cuối năm > Giá trị hợp lý (VND),Số đầu năm > Giá trị (VND),Số đầu năm > Dự phòng (VND),Số đầu năm > Giá trị hợp lý (VND),numeric__Số cuối năm > Giá trị (VND),numeric__Số cuối năm > Dự phòng (VND),numeric__Số cuối năm > Giá trị hợp lý (VND),numeric__Số đầu năm > Giá trị (VND),numeric__Số đầu năm > Dự phòng (VND),numeric__Số đầu năm > Giá trị hợp lý (VND)
Công ty Cổ phần Logistics LSH (i),Công ty Cổ phần Logistics LSH (i),Công ty Cổ phần Logistics LSH (i),244.800.000.000,-,(*),-,-,(*),244800000000.0,,,,,
Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,278.006.400.000,-,(*),278.006.400.000,-,(*),278006400000.0,,,278006400000.0,,
Công ty Cổ phần Đầu tư Phong Phú,Công ty Cổ phần Đầu tư Phong Phú,Công ty Cổ phần Đầu tư Phong Phú,187.500.000.000,(2.281.431.424),(*),187.500.000.000,(2.281.431.424),(*),187500000000.0,-2281431424.0,,187500000000.0,-2281431424.0,
Công ty Cổ phần Đầu tư BOT Hà Nội – Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội – Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội – Bắc Giang,163.786.400.000,-,(*),163.786.400.000,-,(*),163786400000.0,,,163786400000.0,,
Công ty Cổ phần Đầu tư Hà Phú Riverland (ii),Công ty Cổ phần Đầu tư Hà Phú Riverland (ii),Công ty Cổ phần Đầu tư Hà Phú Riverland (ii),90.000.000.000,(528.367.960),(*),75.000.000.000,(528.367.960),(*),90000000000.0,-528367960.0,,75000000000.0,-528367960.0,
Công ty TNHH BT Hà Đông (iii),Công ty TNHH BT Hà Đông (iii),Công ty TNHH BT Hà Đông (iii),58.394.357.097,-,(*),56.546.786.097,-,(*),58394357097.0,,,56546786097.0,,
Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),33.777.503.175,(4.967.202.009),(*),33.777.503.175,(4.967.202.009),(*),33777503175.0,-4967202009.0,,33777503175.0,-4967202009.0,
Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),Công ty Cổ phần In và Văn hóa phẩm Công ty TNHH Đầu tư Phát triển Đô thị Cần Thơ (iv),-,-,(*),367.500.000.000,-,(*),,,,367500000000.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.056.264.660.272,(7.777.001.393),,1.162.117.089.272,(7.777.001.393),,1056264660272.0,-7777001393.0,,1162117089272.0,-7777001393.0,
