row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới Văn Phú,Dự án khu đô thị mới Văn Phú,Dự án khu đô thị mới Văn Phú,9.027.367.710,9.027.367.710,-,-,9027367710.0,9027367710.0,,
Các dự án khác,Các dự án khác,Các dự án khác,6.205.243.227,6.205.243.227,-,-,6205243227.0,6205243227.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.232.610.937,15.232.610.937,-,-,15232610937.0,15232610937.0,,
