row_label_raw,row_label_full,Ông Triệu Hữu Đại,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Phó Tổng Giám đốc,,,
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Phó Tổng Giám đốc,bổ nhiệm ngày 4 tháng 1 năm 2023,,
Ông Lâm Hoàng Đăng,Ông Lâm Hoàng Đăng,Ông Lâm Hoàng Đăng,Phó Tổng Giám đốc,bổ nhiệm ngày 3 tháng 4 năm 2023,,
Ông Tô Như Thắng,Ông Tô Như Thắng,Ông Tô Như Thắng,Phó Tổng Giám đốc,miễn nhiệm ngày 4 tháng 1 năm 2023,,
Bà Nguyễn Thu Hằng,Bà Nguyễn Thu Hằng,Bà Nguyễn Thu Hằng,Phó Tổng Giám đốc,miễn nhiệm ngày 3 tháng 4 năm 2023,,
