row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án The Terra Bắc Giang (i),Dự án The Terra Bắc Giang (i),Dự án The Terra Bắc Giang (i),1.477.500.952.629,1.191.103.305.896,1477500952629.0,1191103305896.0
Dự án Song Khê – Nội Hoàng (ii),Dự án Song Khê – Nội Hoàng (ii),Dự án Song Khê – Nội Hoàng (ii),201.796.957.782,-,201796957782.0,
Các dự án khác,Các dự án khác,Các dự án khác,7.404.169.393,24.885.580.122,7404169393.0,24885580122.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.686.702.079.804,1.215.988.886.018,1686702079804.0,1215988886018.0
