row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã phân loại lại,numeric__2015VND,numeric__2014VNDĐã phân loại lại
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,13.728.256.817,3.814.689.849,13728256817.0,3814689849.0
"Thu nhập từ bán điện, nước và cung cấp dịch vụ","Thu nhập từ bán điện, nước và cung cấp dịch vụ","Thu nhập từ bán điện, nước và cung cấp dịch vụ",264.051.836.193,200.134.101.488,264051836193.0,200134101488.0
Tiền bồi thường nhận được từ các đơn vị khác,Tiền bồi thường nhận được từ các đơn vị khác,Tiền bồi thường nhận được từ các đơn vị khác,9.095.455.228,10.943.678.423,9095455228.0,10943678423.0
Thu nhập từ hỗ trợ của Ngân hàng Thế giới,Thu nhập từ hỗ trợ của Ngân hàng Thế giới,Thu nhập từ hỗ trợ của Ngân hàng Thế giới,-,16.162.580.000,,16162580000.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,27.670.715.461,26.672.264.987,27670715461.0,26672264987.0
,,,314.546.263.699,257.727.314.747,314546263699.0,257727314747.0
