row_label_raw,row_label_full,Được phân loại là các khoản đầu tư nắm giữ đến ngày đáo hạn:- Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn- Đầu tư nắm giữ đến ngày đáo hạn – dài hạn,31/12/2015 > Giá trị ghi số Triệu VND > 758.095 > 83.037,31/12/2015 > Giá trị hợp lý Triệu VND > 758.095 > (*),1/1/2015 > Giá trị ghi số Triệu VND > 506.642 > 41.486,1/1/2015 > Giá trị hợp lý Triệu VND > 506.642 > (*),numeric__31/12/2015 > Giá trị ghi số Triệu VND > 758.095 > 83.037,numeric__31/12/2015 > Giá trị hợp lý Triệu VND > 758.095 > (*),numeric__1/1/2015 > Giá trị ghi số Triệu VND > 506.642 > 41.486,numeric__1/1/2015 > Giá trị hợp lý Triệu VND > 506.642 > (*)
Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,2.372.762,2.372.762,2.026.280,2.026.280,2372762.0,2372762.0,2026280.0,2026280.0
Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,1.228.430,1.228.430,1.274.500,1.274.500,1228430.0,1228430.0,1274500.0,1274500.0
Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,Được phân loại là các khoản cho vay và phải thu:- Tiền và các khoản tương đương tiền- Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác- Phải thu về cho vay dài hạn,5.000,(*),-,-,5000.0,,,
Được phân loại là tài sản tài chính sẵn sàng để bán:- Các khoản đầu tư vào công cụ vốn chủ sở hữu,Được phân loại là tài sản tài chính sẵn sàng để bán:- Các khoản đầu tư vào công cụ vốn chủ sở hữu,Được phân loại là tài sản tài chính sẵn sàng để bán:- Các khoản đầu tư vào công cụ vốn chủ sở hữu,19.508,(*),19.699,(*),19508.0,,19699.0,
Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,(3.011.148),(3.011.148),(2.204.545),(2.204.545),-3011148.0,-3011148.0,-2204545.0,-2204545.0
Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,(6.086),(*),(6.728),(*),-6086.0,,-6728.0,
Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Phải trả người bán và phải trả khác- Chi phí phải trả dài hạn và phải trả dài hạn khác- Các khoản vay,(6.855.817),(6.863.252),(6.747.847),(6.699.359),-6855817.0,-6863252.0,-6747847.0,-6699359.0
,,,(5.406.219),,(5.090.513),,-5406219.0,,-5090513.0,
