row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành đầu năm > Ảnh hưởng của việc trả cổ tức bằng cổ phiếu(Thuyết minh 27) > Ảnh hưởng của việc phát hành thêm cổ phiếu trongnăm từ thặng dư vốn cổ phần,2015(Số cổ phiếu) > 481.908.175 > 97.723.106 > 146.585.138,2014(Số cổ phiếu)Đã điều chỉnh lại > 732.887.569 > -,numeric__2015(Số cổ phiếu) > 481.908.175 > 97.723.106 > 146.585.138,numeric__2014(Số cổ phiếu)Đã điều chỉnh lại > 732.887.569 > -
Ảnh hưởng của việc phát hành cổ phiếu thường tűrthặng dư vốn cổ phần theo chương trình lựa chọn chongười lao động,Ảnh hưởng của việc phát hành cổ phiếu thường tűrthặng dư vốn cổ phần theo chương trình lựa chọn chongười lao động,Ảnh hưởng của việc phát hành cổ phiếu thường tűrthặng dư vốn cổ phần theo chương trình lựa chọn chongười lao động,6.735.000,-,6735000.0,
Ảnh hưởng của việc thu hồi cổ phiếu thường cho nhânviên làm cổ phiếu quỹ,Ảnh hưởng của việc thu hồi cổ phiếu thường cho nhânviên làm cổ phiếu quỹ,Ảnh hưởng của việc thu hồi cổ phiếu thường cho nhânviên làm cổ phiếu quỹ,(63.850),-,-63850.0,
Số lượng bình quân gia quyền của cổ phiếuphổ thông lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếuphổ thông lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếuphổ thông lưu hành trong năm,732.887.569,732.887.569,732887569.0,732887569.0
