row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2015Triệu VND,Giá trị ghi số > 1/1/2015Triệu VND,numeric__Giá trị ghi số > 31/12/2015Triệu VND,numeric__Giá trị ghi số > 1/1/2015Triệu VND
Các công cụ tài chính chịu lãi suất cố định,Các công cụ tài chính chịu lãi suất cố định,Các công cụ tài chính chịu lãi suất cố định,Các công cụ tài chính chịu lãi suất cố định,Các công cụ tài chính chịu lãi suất cố định,,
Tài sản tài chính,Các công cụ tài chính chịu lãi suất cố định > Tài sản tài chính,Tài sản tài chính,2.864.498,2.082.458,2864498.0,2082458.0
Nợ phải trả tài chính,Các công cụ tài chính chịu lãi suất cố định > Nợ phải trả tài chính,Nợ phải trả tài chính,(6.566.817),(6.115.438),-6566817.0,-6115438.0
,,,(3.702.319),(4.032.980),-3702319.0,-4032980.0
Các công cụ tài chính chịu lãi suất đã nổi,Các công cụ tài chính chịu lãi suất đã nổi,Các công cụ tài chính chịu lãi suất đã nổi,Các công cụ tài chính chịu lãi suất đã nổi,Các công cụ tài chính chịu lãi suất đã nổi,,
Nợ phải trả tài chính,Các công cụ tài chính chịu lãi suất đã nổi > Nợ phải trả tài chính,Nợ phải trả tài chính,(289.000),(632.409),-289000.0,-632409.0
