row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Lãi vay phải thu,Lãi vay phải thu,Lãi vay phải thu,16.260.121.412,14.123.482.004,16260121412.0,14123482004.0
Thuế xuất khẩu nộp trước,Thuế xuất khẩu nộp trước,Thuế xuất khẩu nộp trước,2.916.009.473,-,2916009473.0,
Hàng mất chờ bồi thường,Hàng mất chờ bồi thường,Hàng mất chờ bồi thường,-,23.560.742.480,,23560742480.0
Vật tư mang đi gia công,Vật tư mang đi gia công,Vật tư mang đi gia công,3.167.292.171,629.364.400,3167292171.0,629364400.0
Phải thu khác,Phải thu khác,Phải thu khác,24.890.929.955,20.421.551.672,24890929955.0,20421551672.0
,,,47.234.353.011,58.735.140.556,47234353011.0,58735140556.0
