row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh > 6,2015 VND > 346.366.129.799 > 2.026.280.467.705,2014 VND Đã phân loại lại > (99.158.737.965) > 2.125.322.390.697,numeric__Mã số > 50 > 60,numeric__Thuyết minh > 6,numeric__2015 VND > 346.366.129.799 > 2.026.280.467.705,numeric__2014 VND Đã phân loại lại > (99.158.737.965) > 2.125.322.390.697
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,115.243.361,116.814.973,61.0,,115243361.0,116814973.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,6,2.372.761.840.865,2.026.280.467.705,70.0,6.0,2372761840865.0,2026280467705.0
