row_label_raw,row_label_full,col_0,1/1/2015VND,Số phải thu trong năm VND,Bù trừ với số thuế phải nộp trong năm VND,31/12/2015VND,numeric__1/1/2015VND,numeric__Số phải thu trong năm VND,numeric__Bù trừ với số thuế phải nộp trong năm VND,numeric__31/12/2015VND
Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ,,,,
Thuế thu nhập doanh nghiệp,Các khoản thuế đã nộp cho Ngân sách Nhà nước sẽ được hoàn lại/khẩu trừ > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,11.702.554.613,503.052.962,(5.435.474.504),6.770.133.071,11702554613.0,503052962.0,-5435474504.0,6770133071.0
Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,Các khoản khác phải thu Ngân sách Nhà nước,,,,
Khác,Các khoản khác phải thu Ngân sách Nhà nước > Khác,Khác,1.200.269.655,6.247.038.128,(6.240.868.469),1.206.439.314,1200269655.0,6247038128.0,-6240868469.0,1206439314.0
,,,12.902.824.268,6.750.091.090,(11.676.342.973),7.976.572.385,12902824268.0,6750091090.0,-11676342973.0,7976572385.0
