row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã phân loại lại,numeric__2015VND,numeric__2014VNDĐã phân loại lại
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,53.536.271.226,57.346.259.098,53536271226.0,57346259098.0
"Giá vốn của điện, nước và các dịch vụ cung cấp","Giá vốn của điện, nước và các dịch vụ cung cấp","Giá vốn của điện, nước và các dịch vụ cung cấp",260.054.990.627,197.570.300.053,260054990627.0,197570300053.0
Chi phí bảo dưỡng,Chi phí bảo dưỡng,Chi phí bảo dưỡng,73.394.315.209,-,73394315209.0,
Chi phí khác,Chi phí khác,Chi phí khác,28.918.192.992,43.272.467.941,28918192992.0,43272467941.0
,,,415.903.770.054,298.189.027.092,415903770054.0,298189027092.0
