row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,41.795,86.478,41795.0,86478.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,22.743,73.765,22743.0,73765.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,607,590,607.0,590.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,18.445,12.123,18445.0,12123.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,1.094.318,813.395,1094318.0,813395.0
Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,457.527,230.704,457527.0,230704.0
Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,129.921,105.695,129921.0,105695.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,124.222,78.183,124222.0,78183.0
Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 22),Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 22),Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 22),59.654,69.117,59654.0,69117.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,37.037,35.201,37037.0,35201.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,24.100,23.383,24100.0,23383.0
Quỹ Phát triển Khoa học và Công nghệ,Quỹ Phát triển Khoa học và Công nghệ,Quỹ Phát triển Khoa học và Công nghệ,15.731,19.625,15731.0,19625.0
Phải trả cổ tức (Thuyết minh số 23.3),Phải trả cổ tức (Thuyết minh số 23.3),Phải trả cổ tức (Thuyết minh số 23.3),10.199,10.774,10199.0,10774.0
Khác,Khác,Khác,235.927,240.713,235927.0,240713.0
,,,1.136.113,899.873,1136113.0,899873.0
