row_label_raw,row_label_full,col_0,Giá trị sổ sách > Số cuối nămTriệu đồng,Giá trị sổ sách > Số đầu nămTriệu đồng,numeric__Giá trị sổ sách > Số cuối nămTriệu đồng,numeric__Giá trị sổ sách > Số đầu nămTriệu đồng
Bất động sản,Bất động sản,Bất động sản,265.198.971,250.985.917,265198971.0,250985917.0
Chứng từ có giá,Chứng từ có giá,Chứng từ có giá,3.094.492,27.912.115,3094492.0,27912115.0
Phương tiện vận chuyển,Phương tiện vận chuyển,Phương tiện vận chuyển,18.712.314,13.173.365,18712314.0,13173365.0
Hàng hóa lưu kho,Hàng hóa lưu kho,Hàng hóa lưu kho,5.148.331,4.277.581,5148331.0,4277581.0
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,30.953.083,2.857.072,30953083.0,2857072.0
Tài sản khác,Tài sản khác,Tài sản khác,33.801.022,10.104.765,33801022.0,10104765.0
,,,356.908.213,309.310.815,356908213.0,309310815.0
