row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,1.819.274,1.453.466,1819274.0,1453466.0
Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,627.243,539.613,627243.0,539613.0
Thu về dịch vụ ngân quỹ,Thu về dịch vụ ngân quỹ,Thu về dịch vụ ngân quỹ,309.038,265.743,309038.0,265743.0
Thu khác,Thu khác,Thu khác,882.993,648.110,882993.0,648110.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(588.071),(453.814),-588071.0,-453814.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,(295.857),(206.078),-295857.0,-206078.0
"Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông",(154.947),(119.913),-154947.0,-119913.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,(61.729),(61.595),-61729.0,-61595.0
Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,(30.635),(30.854),-30635.0,-30854.0
Chi khác,Chi khác,Chi khác,(44.903),(35.374),-44903.0,-35374.0
,,,1.231.203,999.652,1231203.0,999652.0
