row_label_raw,row_label_full,col_0,Số cuối nămCổ phiếu,Số đầu nămCổ phiếu,numeric__Số cuối nămCổ phiếu,numeric__Số đầu nămCổ phiếu
Số lượng cổ phiếu được phép phát hành,Số lượng cổ phiếu được phép phát hành,Số lượng cổ phiếu được phép phát hành,1.885.215.716,1.885.215.716,1885215716.0,1885215716.0
Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,1.885.215.7161.885.215.716,1.885.215.7161.885.215.716,1.8852157161885217e+19,1.8852157161885217e+19
Số lượng cổ phiếu được mua lại- Cổ phiếu phổ thông,Số lượng cổ phiếu được mua lại- Cổ phiếu phổ thông,Số lượng cổ phiếu được mua lại- Cổ phiếu phổ thông,(81.562.287)(81.562.287),(81.562.287)(81.562.287),,
Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu được mua lại- Cổ phiếu phổ thông > Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,1.803.653.4291.803.653.429,1.803.653.4291.803.653.429,1.8036534291803654e+19,1.8036534291803654e+19
